Topic Index;Item Index;Example;Index Prompt;Prompt
45;3;Smartphone (as a computer);3;"A painting of Smartphone (as a computer) is a digital representation of a sleek, modern device with a glowing screen, surrounded by subtle reflections of its user's fingers.White."
45;3;Smartphone (as a computer);4;"A painting of Smartphone (as a computer) is a digital device with a touchscreen interface, featuring a sleek and modern design.White background."
45;3;Smartphone (as a computer);5;"White background.A smartphone, rendered in digital hues, its sleek glass surface reflecting the world around it, as if the very fabric of reality is being manipulated by the user's fingers."
45;3;Smartphone (as a computer);6;"White background.A smartphone, rendered in vibrant colors, its sleek glass surface reflecting the digital world within, a portal to endless connections and information at our fingertips."
45;3;Smartphone (as a computer);7;"A painting of Smartphone (as a computer) is a digital device with a touch-sensitive screen, capable of processing information and connecting to the internet.White background."
45;3;Smartphone (as a computer);8;"White background.A smartphone, rendered in vibrant digital hues, its sleek glass surface reflecting the surrounding light, as icons and notifications swirl around it like tiny galaxies."
45;3;Smartphone (as a computer);9;"A painting of Smartphone (as a computer) is a digital representation of a sleek, modern device with a glowing screen and intuitive interface, often used for communication and information exchange.White background."
45;4;Mainframe;0;A painting of Mainframe: A futuristic cityscape on a white background, depicting towering servers and humming machinery amidst a haze of blue lights.
45;4;Mainframe;1;A painting of Mainframe: A futuristic cityscape on a white background, depicting towering server racks and humming machinery.
45;4;Mainframe;2;A painting of Mainframe: A futuristic cityscape on a white background, featuring sleek skyscrapers and neon-lit streets.
45;4;Mainframe;3;A painting of Mainframe: A futuristic cityscape with white background, featuring sleek lines and neon-lit skyscrapers.
45;4;Mainframe;4;A digital representation of Mainframe, set against a white background, featuring vibrant colors and geometric shapes.
45;4;Mainframe;5;A painting of Mainframe: A futuristic cityscape on a white background, featuring towering server racks and humming machinery.
45;4;Mainframe;6;A painting of Mainframe: A futuristic cityscape on a white background, featuring sleek skyscrapers and neon-lit streets.
45;4;Mainframe;7;A painting of Mainframe: A futuristic cityscape on a white background, featuring towering structures and neon-lit skyscrapers against a bright and clean backdrop.
45;4;Mainframe;8;A painting of Mainframe: A futuristic cityscape on a white background, featuring towering server racks and humming machinery, evoking a sense of high-tech intensity.
45;4;Mainframe;9;A painting of Mainframe: A futuristic cityscape on a white background, featuring towering skyscrapers and neon-lit streets.
45;5;Mini-Computer;0;A painting of Mini-Computer: A small, sleek computer device rendered on a white background, its metallic casing and glowing screen standing out against the pure white backdrop.
45;5;Mini-Computer;1;A painting of Mini-Computer: A small, sleek computer on a white background, its casing and screen glowing softly in shades of silver and gray.
45;5;Mini-Computer;2;A painting of Mini-Computer: A small, sleek computer depicted on a white background, its compact body and delicate details showcased in vivid colors.
45;5;Mini-Computer;3;A painting of Mini-Computer: A small, sleek device sitting on a white background, its metallic casing reflecting subtle highlights in a minimalist composition.
45;5;Mini-Computer;4;A painting of a Mini-Computer: A small, sleek computer on a white background, its metallic casing reflecting light and its various components such as buttons and wires visible in intricate detail.
45;5;Mini-Computer;5;A painting of Mini-Computer: A small, sleek computer on a white background, with intricate details and wires visible beneath its compact casing.
45;5;Mini-Computer;6;A digital painting of a Mini-Computer on a white background, featuring a compact device with a transparent casing and glowing blue circuits within.
45;5;Mini-Computer;7;A painting of Mini-Computer: A small, sleek computer with a white background.
45;5;Mini-Computer;8;A miniature computer, depicted on a white background, with intricate details showcasing its compact design and technological features.
45;5;Mini-Computer;9;Mini-Computer: A digital representation of a small, sleek computer on a white background, with a minimalist aesthetic featuring clean lines, simple shapes, and a subtle gradient effect.
45;6;All-in-One PC;0;A painting of an All-in-One PC: A sleek, modern computer on a white background, with a flat screen and compact design.
45;6;All-in-One PC;1;A painting of an All-in-One PC: A sleek, modern computer on a white background, with a compact tower and monitor integrated into one seamless unit.
45;6;All-in-One PC;2;A painting of an All-in-One PC: A sleek, modern device with a white background, featuring a compact tower and monitor seamlessly integrated into one unit.
45;6;All-in-One PC;3;A painting of an All-in-One PC: A sleek, modern device sitting on a white background, its compact body and glowing screen showcasing its functionality and versatility.
45;6;All-in-One PC;4;A painting of an All-in-One PC: A sleek, modern device sitting on a white background, its compact body emitting a subtle glow as it connects to the digital world.
